Feature,Feature Influence,Feature Weight
two-night,0.0,0.0
two-night_stays,0.0,0.0
two_<COMMA>,0.0,-0.0019896279833842073
two_<PERIOD>,0.0,0.0
two_games,0.0,0.005498552693717827
two_more,0.0,0.0
two_nights,0.0,7.021524096711273E-4
two_or,0.0,5.205636738706617E-4
two_other,0.0,0.009482852928149346
two_passes,0.0,0.0
two_scores,0.0,-1.3552527156068805E-20
two_teams,0.0,-5.421010862427522E-20
two_to,0.0,-0.001989627983384209
two_touchdowns,0.0,-2.710505431213761E-20
two_weeks,0.0,-2.1684043449710089E-19
two_years,0.0,0.012190736080564507
tx,0.0,0.009711584359451499
tx_1120a,0.0,5.421010862427522E-20
tx_405p,0.0,4.0187989478315177E-4
tx_77030,0.0,9.08553568330749E-4
tx_825p,0.0,5.421010862427522E-20
tx_<DASH>,0.0,0.0
tx_<OPENPAREN>,0.0,0.0
tx_<RIGHTANGLE>,0.0,-2.21257532625493E-4
tx_and,0.0,0.0
tx_austin,0.0,5.421010862427522E-20
tx_houston,0.0,5.421010862427522E-20
tx_mon,0.0,4.0187989478315177E-4
tx_new,0.0,4.0187989478315177E-4
ty,0.0,0.0
ty_detmer,0.0,0.0
tying,0.0,-1.0842021724855044E-19
tying_bid,0.0,-5.421010862427522E-20
type,0.0,-0.001912120290043542
type_<COLON>,0.0,-0.0019121202900435467
type_=,0.0,0.0
type_of,0.0,-5.421010862427522E-20
type_remove,0.0,-2.710505431213761E-20
types,0.0,0.023321224008217428
types_may,0.0,0.0
tyrone,0.0,-8.131516293641283E-20
tyrone_davis,0.0,6.776263578034403E-21
tyrone_wheatley,0.0,-5.421010862427522E-20
u,0.0,5.710164341655738E-4
u.s,0.0,4.0187989478315177E-4
u.s.,0.0,-0.020423951484981377
u.s._<CLOSEPAREN>,0.0,-0.005951599265391028
u.s._cities,0.0,0.004535170369636676
u.s_800Ê523-6586,0.0,4.0187989478315177E-4
ucl,0.0,-0.002409008261456647
ucl_<OPENPAREN>,0.0,-0.002409008261456647
ucl_bp,0.0,-0.002409008261456647
uds,0.0,-0.002409008261456647
uds_<RIGHTANGLE>,0.0,-0.002409008261456647
uk,0.0,8.131516293641283E-20
ultimate,0.0,0.0
ultimate_vacation,0.0,0.0
ultra,0.0,0.0
un,0.0,-0.002409008261456648
un_<PERIOD>,0.0,-0.002409008261456647
unable,0.0,0.013507459175386823
unable_to,0.0,0.013507459175386823
unauthorized,0.0,1.1838626063704664E-4
unauthorized_disclosure,0.0,1.1838626063705176E-4
unauthorized_use,0.0,1.3552527156068805E-20
unbelievable,0.0,-2.710505431213761E-20
uncertain,0.0,-0.01503484770809595
unclear,0.0,0.0
under,0.0,-0.038741879210438146
under_<DOLLAR>,0.0,0.0011574302690496266
under_a,0.0,0.0
under_age,0.0,0.0
under_the,0.0,-0.001534865036210604
underground,0.0,0.0015026147835709397
understand,0.0,0.0021766158765213492
understand_that,0.0,-0.0020799511982305466
understanding,0.0,-0.00297639553840697
understanding_of,0.0,-0.005063794335044992
understood,0.0,0.0013226811459413409
understood_as,0.0,0.0013226811459413409
unfortunately,0.0,-0.004330682961534668
unfortunately_<COMMA>,0.0,-0.00727449869545763
unhedged,0.0,-0.004321128551500179
unhedged_<OPENPAREN>,0.0,-0.002409008261456647
unify,0.0,-0.009655724501258331
unify_<COLON>,0.0,1.2197274440461925E-19
unify_on-call,0.0,1.2197274440461925E-19
union,0.0,-0.05218626508571057
union_<COMMA>,0.0,6.776263578034403E-21
unique,0.0,-0.005453691216381377
unit,0.0,-0.013972182986307856
united,0.0,0.016732315573357342
united_states,0.0,4.7961806231173847E-4
units,0.0,4.6303173538233937E-4
university,0.0,0.010160855657735763
university_of,0.0,0.009491442392833426
unless,0.0,-0.011707845333553296
unless_it,0.0,5.205636738706615E-4
unless_you,0.0,8.37914211909372E-4
unlikely,0.0,0.0027484218695392974
unlikely_to,0.0,8.182786863581088E-4
unlimited,0.0,0.003899074613935917
unprecedented,0.0,0.003477505562205137
unreliable,0.0,1.3552527156068805E-20
unsubscribe,0.0,0.03040571500634653
unsubscribe_'',0.0,1.2400226856356503E-4
unsubscribe_<COLON>,0.0,1.3552527156068805E-20
unsubscribe_<COMMA>,0.0,0.0017102776557394363
unsubscribe_<SINGLEQUOTE>,0.0,0.004540144929399354
unsubscribe_at,0.0,1.0842021724855044E-19
unsubscribe_follow,0.0,0.007198046272640582
unsubscribe_from,0.0,0.016355004181004114
unsubscribe_if,0.0,2.710505431213761E-20
unsubscribe_in,0.0,1.3552527156068805E-19
unsubscribe_on,0.0,1.3552527156068805E-20
unsubscribe_send,0.0,3.426920489928851E-4
unsubscribe_when,0.0,0.0
until,0.0,0.044455525138855236
until_11:59,0.0,0.0
until_12:00,0.0,-2.710505431213761E-20
until_12\/27\/01,0.0,0.0
until_1\/17\/02,0.0,1.3552527156068805E-20
until_1pm,0.0,-5.421010862427522E-20
until_he,0.0,0.0
until_january,0.0,-5.421010862427522E-20
until_late,0.0,5.421010862427522E-20
until_november,0.0,-0.005951599265391037
until_the,0.0,0.008011853053948382
until_you,0.0,0.0026702520180248122
unwind,0.0,2.710505431213761E-20
unwind_with,0.0,2.710505431213761E-20
up,0.0,0.04074535256926145
up-to-date,0.0,0.01037901983845733
up_<COMMA>,0.0,0.0017992412431164307
up_<DOLLAR>,0.0,-2.21257532625493E-4
up_<EXCLAMATIONMARK>,0.0,1.3552527156068805E-20
up_<PERIOD>,0.0,0.01331899345992155
up_EOL,0.0,0.006311266186411023
up_a,0.0,-1.602344447099802E-4
up_after,0.0,-1.0842021724855044E-19
up_against,0.0,1.3552527156068805E-20
up_and,0.0,-1.5720931501039814E-18
up_as,0.0,-0.003425477436904911
up_at,0.0,-0.003436047259571758
up_but,0.0,0.0024227543974872402
up_close,0.0,-8.131516293641283E-20
up_for,0.0,0.005011958558304511
up_in,0.0,0.008442594823660068
up_on,0.0,0.012813895073040735
up_over,0.0,-2.21257532625493E-4
up_the,0.0,0.007991917762654828
up_to,0.0,-0.02927921679688023
up_until,0.0,0.02671351220140463
up_with,0.0,-0.014176109652549475
up_your,0.0,0.001037154828792997
upcoming,0.0,0.005926646819768229
update,0.0,0.0209553417943565
update_<DASH>,0.0,0.0
update_<NUMBERSIGN>,0.0,0.0012395214540514234
update_my,0.0,0.0
update_your,0.0,0.002319071453025513
updated,0.0,0.013408198828971436
updated_12\/21\/01,0.0,0.0
updated_</font>,0.0,-1.1858461261560205E-20
updates,0.0,0.021146450211640695
updates_</a>,0.0,4.743384504624082E-20
updates_</b>,0.0,4.0657581468206416E-20
updates_<PERIOD>,0.0,0.003776125018185413
updates_be,0.0,0.0
updates_nfl,0.0,0.0
updates_on,0.0,0.0022714561797687292
upgrade,0.0,-2.710505431213761E-20
upgraded,0.0,9.003769681199716E-4
upgraded_to,0.0,9.003769681199723E-4
upgrades,0.0,2.8143474497679835E-4
upholstery,0.0,2.3625480674197492E-5
upload,0.0,0.0
upload_images,0.0,0.0
upload_your,0.0,0.0
upon,0.0,-0.030403944707173988
upon_the,0.0,-0.01764007632248374
ups,0.0,0.0014967696519129993
upside,0.0,0.0
upstairs,0.0,5.205636738706615E-4
url,0.0,-0.005811300924718845
url_<OPENPAREN>,0.0,-0.005935303193282379
url_below,0.0,1.2400226856356498E-4
url_for,0.0,-0.0024905592094365252
url_into,0.0,1.240022685635652E-4
url_to,0.0,-0.004500395907152557
urlacher,0.0,2.710505431213761E-20
urlacher_chi,0.0,2.710505431213761E-20
us,0.0,-0.021423415656904563
us_'',0.0,1.3552527156068805E-20
us_<COMMA>,0.0,0.004196304585380851
us_<DOLLAR>,0.0,0.0
us_<EXCLAMATIONMARK>,0.0,0.0028713762127017123
us_<PERIOD>,0.0,-0.009035677111270242
us_a,0.0,-0.008893082651386287
us_again,0.0,0.0034587325617553627
us_an,0.0,1.2400226856356511E-4
us_and,0.0,0.0042437561232630235
us_at,0.0,0.003173929535450688
us_feedback,0.0,4.0657581468206416E-20
us_for,0.0,0.0019548765422806318
us_in,0.0,-8.073149462409888E-4
us_know,0.0,0.01797433123752287
us_the,0.0,-4.0657581468206416E-20
us_to,0.0,-0.00345127754902068
us_with,0.0,-0.005969588191481253
usa,0.0,-0.00497949623151817
usa_1-877-467-6007,0.0,1.240022685635652E-4
usa_inc.,0.0,3.426920489928849E-4
usage,0.0,0.0052811470818136304
use,0.0,-0.036022864368235444
use_<COLON>,0.0,1.1838626063705176E-4
use_<COMMA>,0.0,0.001496316755538488
use_<PERIOD>,0.0,0.0
use_confirmation,0.0,-0.005951599265391021
use_him,0.0,-3.3881317890172014E-20
use_of,0.0,0.02871660805249758
use_secure,0.0,-1.1519648082658485E-19
use_the,0.0,-0.06956679753980875
use_this,0.0,0.01695523813299569
use_your,0.0,0.006807800103476317
used,0.0,-0.009267744853177095
used_as,0.0,0.0
used_in,0.0,-0.011985737154615489
used_the,0.0,8.470329472543003E-22
used_to,0.0,0.01154208972318691
useful,0.0,0.0
user,0.0,1.3552527156068805E-20
username,0.0,-7.32306601262332E-4
username_and,0.0,-7.32306601262332E-4
users,0.0,-0.004264962899922884
users_simply,0.0,1.240022685635652E-4
using,0.0,0.010159824439903209
using_all,0.0,1.3552527156068805E-20
using_any,0.0,-2.710505431213761E-19
using_the,0.0,5.563053949539057E-4
using_your,0.0,0.0011616411839758842
usual,0.0,-0.009587920586852917
usual_<PERIOD>,0.0,-4.0657581468206416E-20
usually,0.0,-0.010479659128062743
ut,0.0,-1.0164395367051604E-20
utilities,0.0,-0.0020542209011348723
utilization,0.0,-0.0019121202900435424
v,0.0,6.776263578034403E-20
v.,0.0,0.005143572896819442
v_=,0.0,4.0657581468206416E-20
v_a,0.0,1.2197274440461925E-19
va,0.0,-2.710505431213761E-20
va_<OPENPAREN>,0.0,0.0
vacation,0.0,-0.0014149010016752455
vacation_<EXCLAMATIONMARK>,0.0,2.0328790734103208E-19
vacation_<PERIOD>,0.0,5.205636738706624E-4
vacation_deals,0.0,-9.486769009248164E-20
vacation_from,0.0,-4.0657581468206416E-20
vacation_package,0.0,-1.3552527156068805E-20
vacation_to,0.0,-2.710505431213761E-20
vacations,0.0,-0.014916982851434047
vacations_<DASH>,0.0,0.0
vacations_<EXCLAMATIONMARK>,0.0,-0.015010767372516998
vacations_\*\*\*,0.0,0.0
vacations_offers,0.0,9.378452108296335E-5
vacations_package,0.0,0.0
valid,0.0,0.005045681617655574
valid_at,0.0,0.0
valid_for,0.0,0.0018040621768223985
valid_in,0.0,0.0
valid_on,0.0,9.378452108296345E-5
valid_through,0.0,-1.3552527156068805E-20
valid_to,0.0,6.776263578034403E-21
valid_with,0.0,0.0
valign,0.0,-4.0657581468206416E-20
valign_=,0.0,-4.0657581468206416E-20
vallarta,0.0,1.3552527156068805E-20
vallarta_<COMMA>,0.0,-2.0328790734103208E-20
valley,0.0,-0.001912120290043544
valuable,0.0,0.006919498237939763
valuable_source,0.0,1.3552527156068805E-20
valuation,0.0,0.0121006926821935
valuation_<OPENPAREN>,0.0,-0.002409008261456647
valuation_<RIGHTANGLE>,0.0,-2.21257532625493E-4
valuation_metrics,0.0,-0.002409008261456647
valuation_work,0.0,-0.002409008261456647
value,0.0,0.009195375037332651
value_<CLOSEPAREN>,0.0,0.0011818117130967692
value_rates,0.0,0.0
values,0.0,0.004419638287806563
van,0.0,1.0822889952242338E-4
van_pelt,0.0,1.4907779871675686E-19
vanderjagt,0.0,0.008548564902961303
vanderjagt_<COMMA>,0.0,2.710505431213761E-20
vanity,0.0,-3.7947076036992655E-19
vanity_bench,0.0,-3.7947076036992655E-19
vanity_mirror,0.0,-3.7947076036992655E-19
var,0.0,-0.005969588191481258
var\/images\/teams,0.0,-1.1858461261560205E-20
var\/images\/teams_\/,0.0,-1.1858461261560205E-20
var_abc,0.0,4.743384504624082E-20
var_random,0.0,4.743384504624082E-20
variety,0.0,0.009078160963932306
variety_of,0.0,0.009078160963932306
various,0.0,-0.030770726520337816
vary,0.0,0.00590588472856292
vary_slightly,0.0,0.0
varying,0.0,0.0
varying_by,0.0,0.0
vegas,0.0,0.0028745635036295414
vegas_<COMMA>,0.0,-6.776263578034403E-20
vegas_<EXCLAMATIONMARK>,0.0,0.002750561235065988
vegas_<PERIOD>,0.0,0.0
vegas_for,0.0,6.776263578034403E-21
vegas_from,0.0,-2.710505431213761E-20
vegas_or,0.0,-1.3552527156068805E-20
vegas_strip,0.0,1.240022685635652E-4
vegas_vacation,0.0,2.710505431213761E-20
vehicle,0.0,0.01155094269504407
vehicle_must,0.0,0.0
vehicles,0.0,-0.013265578122482873
vehicles_at,0.0,0.0
vehicles_must,0.0,0.0
verdana,0.0,0.003458732561755364
verdana_<COMMA>,0.0,0.003458732561755364
verify,0.0,-0.04862512575679119
verify_with,0.0,-0.049475818618690465
version,0.0,-0.0023878951004784672
version_of,0.0,0.004204858053026791
versus,0.0,5.205636738706621E-4
very,0.0,-0.0072332360702583405
very_explosive,0.0,0.0
very_few,0.0,-0.005118895329581888
very_good,0.0,8.113407446662721E-4
very_happy,0.0,0.0024227543974872402
very_hard,0.0,-0.012683767814396313
very_important,0.0,0.005354146371158792
very_inconsistent,0.0,0.0
very_interested,0.0,-0.002409008261456647
very_little,0.0,2.710505431213761E-20
very_much,0.0,0.0025539192135684645
very_questionable,0.0,-4.0657581468206416E-20
very_risky,0.0,1.3552527156068805E-20
very_solid,0.0,1.3552527156068805E-20
very_strong,0.0,8.470329472543003E-22
very_tight,0.0,2.710505431213761E-20
very_tough,0.0,0.0
very_vulnerable,0.0,1.3552527156068805E-20
very_well,0.0,-3.3881317890172014E-20
veteran,0.0,-7.047314121155779E-19
veterans,0.0,-1.3552527156068805E-20
veterans_alike,0.0,-1.3552527156068805E-20
via,0.0,-0.005777821916815563
via_credit,0.0,6.776263578034403E-21
via_e-mail,0.0,-0.0025742944246844824
via_email,0.0,-0.0019896279833842108
via_standard,0.0,-1.1519648082658485E-19
via_telephone,0.0,-0.005951599265391026
via_the,0.0,0.0019301431831811899
via_western,0.0,6.776263578034403E-21
vibrant,0.0,2.710505431213761E-20
vice,0.0,-0.014851891955889774
vice_president,0.0,-0.014851891955889774
victor,0.0,0.004566428825133582
victoria,0.0,9.378452108296335E-5
victory,0.0,-1.3552527156068805E-19
victory_over,0.0,-2.710505431213761E-20
video,0.0,4.54009659728305E-19
videos,0.0,0.0011574302690496262
view,0.0,-0.014632560897752146
view_'',0.0,-0.004500395907152559
view_-rsb-,0.0,0.003630962351172422
view_</b>,0.0,1.3552527156068805E-20
view_</font>,0.0,0.0
view_and,0.0,-0.004500395907152559
view_our,0.0,0.0016426961343672067
view_page,0.0,1.3552527156068805E-20
view_the,0.0,6.638184284244668E-4
view_this,0.0,0.0014473194297052736
view_transactions,0.0,0.0
view_your,0.0,0.00135845585149847
viewed,0.0,0.0045356439682442025
viewing,0.0,-0.0017451898330321904
viewing_<PERIOD>,0.0,-0.002409008261456646
viewing_this,0.0,9.486769009248164E-20
viking,0.0,0.0
viking_defense,0.0,0.0
vikings,0.0,5.421010862427522E-20
vikings_<PERIOD>,0.0,5.421010862427522E-20
vince,0.0,0.0053368357043994345
vinny,0.0,0.013960783159567513
vinny_6,0.0,0.01396078315956752
vinny_testaverde,0.0,0.0
vip,0.0,0.0015169154892974354
vip_vegas,0.0,2.710505431213761E-20
virtually,0.0,0.0
virtually_anywhere,0.0,0.0
visa,0.0,8.131516293641283E-20
visa_<COMMA>,0.0,8.131516293641283E-20
vishnu,0.0,-6.776263578034403E-21
visit,0.0,0.03518215989022456
visit_<COLON>,0.0,0.002134663822111046
visit_<aÊhref="http://www.bestfares.com/travel/desks/story.asp?id=35820">,0.0,6.776263578034403E-21
visit_<br>,0.0,0.0
visit_and,0.0,0.0
visit_our,0.0,0.007874591486123203
visit_the,0.0,5.20563673870663E-4
visit_us,0.0,0.0011616411839758865
visit_your,0.0,0.0055437194379077005
visited,0.0,2.710505431213761E-20
visiting,0.0,1.3552527156068805E-20
visiting_the,0.0,1.3552527156068805E-20
vlf,0.0,0.0
vlf_taxes,0.0,0.0
vlink,0.0,1.0547747417136846E-5
vlink_=,0.0,1.0547747417136846E-5
vlo,0.0,-0.002409008261456647
vlo_<OPENPAREN>,0.0,-0.002409008261456647
vlo_<RIGHTANGLE>,0.0,-0.002409008261456647
voice,0.0,0.0038907332560889117
voicemail,0.0,0.0019301431831811925
volatility,0.0,0.0036391316170285987
volume,0.0,0.04195775267666739
volumes,0.0,-0.004809810941136727
vote,0.0,0.002960184695856369
vs,0.0,-0.021115955633417942
vs.,0.0,1.3552527156068805E-20
vs_arizona,0.0,0.0
vs_atlanta,0.0,0.0
vs_baltimore,0.0,0.0
vs_buffalo,0.0,0.0
vs_carolina,0.0,0.0
vs_chicago,0.0,0.0
vs_cincinnati,0.0,0.0
vs_cleveland,0.0,0.0
vs_dallas,0.0,1.3552527156068805E-20
vs_denver,0.0,0.0
vs_detroit,0.0,0.0
vs_green,0.0,0.0
vs_indianapolis,0.0,0.0
vs_jacksonville,0.0,0.0
vs_kansas,0.0,8.470329472543003E-22
vs_miami,0.0,1.3552527156068805E-20
vs_minnesota,0.0,0.0
vs_new,0.0,0.0
vs_oakland,0.0,1.3552527156068805E-20
vs_philadelphia,0.0,0.0
vs_pittsburgh,0.0,0.0
vs_san,0.0,0.0
vs_seattle,0.0,1.3552527156068805E-20
vs_st.,0.0,0.0
vs_tampa,0.0,0.0
vs_tennessee,0.0,0.0
vs_washington,0.0,0.0
vspace,0.0,1.0547747417136982E-5
vspace_=,0.0,1.0547747417136982E-5
vt,0.0,-1.3552527156068805E-20
vulnerable,0.0,-5.421010862427522E-20
vulnerable_<PERIOD>,0.0,0.0
w,0.0,0.006587080294408548
w.,0.0,5.205636738706612E-4
w._holdman,0.0,2.710505431213761E-20
w\/enronassistance,0.0,4.0187989478315177E-4
w\/enronassistance_info,0.0,4.0187989478315177E-4
w_\/,0.0,0.004478911230656716
w_e,0.0,1.2197274440461925E-19
w_hotels,0.0,9.378452108296334E-5
"w_lamphier/hou/ect@ect,",0.0,2.812971826618464E-4
w_morris,0.0,0.0013312074652239117
w_morris/hou/ect@ect,0.0,2.812971826618464E-4
wa,0.0,0.0
wade,0.0,0.002764153268069401
wage,0.0,0.0017158407969898638
wage_sounds,0.0,2.6593471605757977E-4
wager,0.0,0.004796345990274137
wager_<DOLLAR>,0.0,2.6593471605757544E-4
wager_EOL,0.0,0.00479634599027414
wager_do,0.0,0.00479634599027414
wager_how,0.0,2.6593471605757544E-4
wager_i,0.0,2.6593471605757977E-4
wager_on,0.0,0.004796345990274137
wagers,0.0,1.240022685635652E-4
wagers_by,0.0,1.240022685635652E-4
wait,0.0,-0.013917991882873926
wait_and,0.0,0.0
wait_to,0.0,-0.015010767372516998
wait_until,0.0,8.113407446662721E-4
waiting,0.0,-0.028377062791036495
waiting_for,0.0,-0.030283911409588592
waived,0.0,2.8143474497679857E-4
waiver,0.0,0.0063112661864110214
waiver_savers,0.0,0.0
waiver_wire,0.0,0.0
walk,0.0,-0.003833051297423304
walking,0.0,-0.006592753153505271
wall,0.0,5.205636738706615E-4
wall_of,0.0,0.0
wallet,0.0,5.563053949539074E-4
wallet_card,0.0,5.563053949539078E-4
walls,0.0,0.001677993942920287
walls_</b>,0.0,6.776263578034403E-21
walls_<COMMA>,0.0,2.710505431213761E-20
walls_<OPENPAREN>,0.0,0.0
walls_<PERIOD>,0.0,5.421010862427522E-20
walsh,0.0,1.3552527156068805E-20
walter,0.0,-0.003425477436904911
walter_rasby,0.0,-1.3552527156068805E-20
want,0.0,0.0021431484843195837
want_-----,0.0,0.03281143849263174
want_<COMMA>,0.0,0.0
want_<PERIOD>,0.0,-5.421010862427522E-20
want_ahman,0.0,0.003923568995278032
want_charles,0.0,0.003923568995278032
want_to,0.0,0.006740072605892912
want_you,0.0,-8.131516293641283E-19
wanted,0.0,-0.04104421807919947
wanted_one,0.0,0.0014578237179933826
wanted_to,0.0,-0.04250204179719324
wanting,0.0,-0.0246664918737753
wanting_to,0.0,-0.015010767372517017
wants,0.0,0.020888733849758912
wants_to,0.0,0.020888733849758933
war,0.0,0.0028548931664230913
war_on,0.0,0.0010556519233066582
ward,0.0,3.4051713907384167E-4
ward_11,0.0,2.8129718266184487E-4
ward_</b>,0.0,0.0
ward_<COMMA>,0.0,3.049318610115481E-20
warm,0.0,0.0052885418404490835
warner,0.0,0.008161616096542281
warner_</b>,0.0,1.3552527156068805E-20
warner_<COMMA>,0.0,-1.0842021724855044E-19
warner_or,0.0,8.470329472543003E-22
warner_should,0.0,0.0
warner_stl,0.0,0.003923568995278032
warranties,0.0,2.645563388481495E-4
warren,0.0,-1.7618285302889447E-19
warren_will,0.0,-2.710505431213761E-20
warrick,0.0,8.131516293641283E-20
warrick_</a>,0.0,4.743384504624082E-20
warrick_<COMMA>,0.0,0.0
warrick_dunn,0.0,-1.3552527156068805E-20
wars,0.0,0.001157430269049626
was,0.0,-0.042021453862596383
was_</td>,0.0,-1.3552527156068805E-20
was_<CLOSEPAREN>,0.0,-4.0657581468206416E-20
was_<DASH>,0.0,4.0657581468206416E-20
was_<OPENPAREN>,0.0,-2.710505431213761E-20
was_a,0.0,-0.008073152732021544
was_able,0.0,0.0012104105933874994
was_at,0.0,0.0015026147835709375
was_back,0.0,-2.710505431213761E-19
was_charged,0.0,-1.1519648082658485E-19
was_excused,0.0,-5.421010862427522E-20
was_expected,0.0,-0.004759177598093735
was_given,0.0,0.001278677569245772
was_going,0.0,0.008122738601233612
was_heavily,0.0,8.113407446662713E-4
was_held,0.0,9.486769009248164E-20
was_in,0.0,0.00544218450466478
was_just,0.0,0.007466023001450382
was_limited,0.0,8.131516293641283E-20
was_looking,0.0,0.01000341660202
was_more,0.0,5.205636738706619E-4
was_n't,0.0,0.006956015546834056
was_no,0.0,5.20563673870663E-4
was_not,0.0,-0.007356170247891474
was_ok,0.0,0.004470453616348264
was_one,0.0,2.9077707079561095E-4
was_placed,0.0,-9.486769009248164E-20
was_replaced,0.0,0.0
was_sent,0.0,0.0015952221355543749
was_shipped,0.0,6.776263578034403E-21
was_taken,0.0,0.0022389087282119217
was_that,0.0,5.205636738706616E-4
was_the,0.0,-0.02912008954343233
was_to,0.0,0.0017992412431164385
was_unable,0.0,2.710505431213761E-20
was_very,0.0,-0.004144618280265871
wash,0.0,-0.002480288764807709
washington,0.0,0.006108121857769333
washington_'s,0.0,1.3552527156068805E-20
washington_<COMMA>,0.0,-5.421010862427522E-20
washington_<DASH>,0.0,2.907770707956105E-4
washington_<OPENPAREN>,0.0,6.143481949536256E-4
washington_<PERIOD>,0.0,2.9077707079561095E-4
washington_dc,0.0,0.005202996592020087
washington_defense,0.0,0.0
washington_passing,0.0,8.470329472543003E-22
washington_redskins,0.0,2.710505431213761E-20
waste,0.0,-2.439454888092385E-19
waste_of,0.0,1.3552527156068805E-20
watch,0.0,0.0015683771174232145
watch_the,0.0,7.05121394559668E-4
watch_your,0.0,5.205636738706618E-4
watcher,0.0,0.0
watcher_<EXCLAMATIONMARK>,0.0,0.0
watcher_\*\*\*,0.0,0.0
watcher_keep,0.0,0.0
watcher_will,0.0,0.0
watching,0.0,-0.005969588191481254
water,0.0,0.003608137126101489
watters,0.0,0.003981395899132228
watters_<OPENPAREN>,0.0,-1.3552527156068805E-20
watters_<SINGLEQUOTE>,0.0,-1.1858461261560205E-20
way,0.0,-0.022163054709470564
way_<COMMA>,0.0,0.0017344239801257064
way_<PERIOD>,0.0,0.0017183450543412635
way_and,0.0,-0.005969588191481244
way_arizona,0.0,6.776263578034403E-21
way_the,0.0,5.205636738706618E-4
way_to,0.0,-0.005253727629379574
way_we,0.0,0.0010502108634695127
wayne,0.0,0.008227460328718328
wayne_</b>,0.0,1.3129010682441655E-20
wayne_chrebet,0.0,0.008227460328718328
ways,0.0,0.005717430989604549
ways_to,0.0,0.0051968673157338765
wb\/ws,0.0,0.0
wb\/ws_<NUMBERSIGN>,0.0,0.0
we,0.0,-0.033562451641136935
we?ll,0.0,0.0033989596615789253
we?re,0.0,-1.6263032587282567E-19
we?re_looking,0.0,0.0
we_'d,0.0,0.0012104105933874998
we_'ll,0.0,-1.6375890854954865E-4
we_'re,0.0,0.0014535451075567717
we_'ve,0.0,0.010186971076813786
we_<COMMA>,0.0,1.4907779871675686E-19
we_all,0.0,0.003313353006242348
we_also,0.0,-0.0031811494363520295
we_always,0.0,-6.098637220230962E-20
we_are,0.0,0.011979308809601404
we_both,0.0,-0.005207636376988537
we_bring,0.0,5.421010862427522E-20
we_can,0.0,0.02854313525022975
we_could,0.0,5.205636738706625E-4
we_did,0.0,0.0012104105933874998
we_do,0.0,0.002585582538087719
we_give,0.0,5.733713770266518E-4
we_go,0.0,-0.010773550034067707
we_got,0.0,-0.0034338559889061813
we_had,0.0,-2.0275461383025494E-4
we_have,0.0,-0.02706689633164721
we_hear,0.0,0.005425939095541163
we_hope,0.0,0.0010478134435525526
we_invite,0.0,3.426920489928849E-4
we_know,0.0,0.00845122018679228
we_look,0.0,0.0024227543974872454
we_may,0.0,0.003520998173598744
we_need,0.0,-0.017432232051976537
we_never,0.0,5.20563673870662E-4
we_offer,0.0,0.0
we_receive,0.0,0.0014967696519130017
we_received,0.0,-0.006442795275935739
we_selected,0.0,0.002422754397487242
we_should,0.0,-0.021775635341653842
we_suggest,0.0,8.131516293641283E-20
we_understand,0.0,0.004180414064046322
we_want,0.0,2.9077707079561095E-4
we_were,0.0,0.014843753515767033
we_will,0.0,0.014442581119217618
we_wish,0.0,-2.710505431213761E-20
we_wo,0.0,8.131516293641283E-20
we_would,0.0,-0.03930022695732794
weak,0.0,-0.011311655258703607
weaker,0.0,0.0
weakest,0.0,-0.002409008261456647
weakest_results,0.0,-0.002409008261456647
weapons,0.0,0.0
weapons_to,0.0,0.0
wearing,0.0,5.421010862427522E-20
weather,0.0,-0.004142710633557948
weather_<COMMA>,0.0,0.007231561189227038
weather_forecast,0.0,0.0033783009113846733
web,0.0,-0.00817574093267871
web_browser,0.0,6.638184284244667E-4
web_presentation,0.0,-0.004500395907152562
web_site,0.0,-0.022182762914794464
webmaster@cera.com,0.0,1.1838626063705176E-4
webmaster@cera.com_copyright,0.0,1.1838626063705176E-4
website,0.0,0.02913784242170409
website_at,0.0,0.004101325669390756
website_for,0.0,2.9077707079561095E-4
websites,0.0,-0.0019896279833842086
wed,0.0,0.028025668893363144
wed_<COMMA>,0.0,7.02152409671127E-4
wedding,0.0,0.007953408851164037
wedding_<COMMA>,0.0,0.0044836269980257455
wedding_<PERIOD>,0.0,0.0034697818531383177
wedding_photos,0.0,1.3552527156068805E-19
wednesday,0.0,-0.03841338932257461
wednesday_'s,0.0,1.0842021724855044E-19
wednesday_<COMMA>,0.0,-0.045144022135773905
wednesday_<PERIOD>,0.0,0.010057631113326438
wednesday_and,0.0,9.378452108296335E-5
wednesdays,0.0,0.005916672321120232
week,0.0,0.0462161025678762
week_'s,0.0,-0.0018038913905211221
week_1,0.0,-2.710505431213761E-20
week_10,0.0,0.0013312074652239117
week_11,0.0,-1.3552527156068805E-20
week_14,0.0,2.710505431213761E-20
week_15,0.0,4.0657581468206416E-20
week_16,0.0,1.3552527156068805E-20
week_17,0.0,-6.776263578034403E-21
week_2,0.0,-6.776263578034403E-21
week_3,0.0,1.3552527156068805E-20
week_5,0.0,1.0842021724855044E-19
week_6,0.0,4.0657581468206416E-20
week_7,0.0,0.0
week_</a>,0.0,1.3552527156068805E-20
week_</font>,0.0,1.3552527156068805E-20
week_<COLON>,0.0,1.0822889952242308E-4
week_<COMMA>,0.0,0.0016614384778044864
week_<DASH>,0.0,0.0
week_<EXCLAMATIONMARK>,0.0,2.0328790734103208E-20
week_<OPENPAREN>,0.0,-0.002409008261456648
