Feature,Feature Weight
1507_t,-5.421010862427522E-20
152,-0.0010502108634695114
152.50,-0.018233185913565438
153,-1.3552527156068805E-20
153_yards,-1.3552527156068805E-20
156,-4.0657581468206416E-20
158,-0.0010502108634695096
159,-0.0
15_</font>,1.1858461261560205E-20
15_<COMMA>,-0.009610684669673571
15_<PERCENTSIGN>,0.0034254774369049104
15_<PERIOD>,0.005951599265391036
15_and,-2.710505431213761E-20
15_carries,1.3552527156068805E-20
15_for,-0.003923568995278032
15_in,-8.470329472543003E-22
15_off,-2.710505431213761E-20
15_through,-0.0
15th,-0.005612576263595775
15th_street,1.0164395367051604E-19
16,-0.005789662895469572
162,1.0164395367051604E-20
163786,-1.3552527156068805E-20
163786_'',-1.3552527156068805E-20
166,-4.743384504624082E-20
166_<COMMA>,-4.743384504624082E-20
16_</font>,1.3552527156068805E-20
16_<COMMA>,-2.5594060094102786E-5
16_<PERIOD>,-2.710505431213761E-20
16_carries,-0.0
16_in,-8.470329472543003E-22
16f,-5.421010862427522E-20
16f_no,-5.421010862427522E-20
16th,-0.005852976649548691
17,-0.005901999958365197
174,-0.0
1750,-5.421010862427522E-20
1750_t,-5.421010862427522E-20
178,-1.3552527156068805E-20
178_roundtrip,-1.3552527156068805E-20
178_rt,-1.3552527156068805E-20
179,-0.0
17_<COMMA>,-0.008771960154120802
17_<PERIOD>,-7.453889935837843E-20
17_carries,-0.0
17_in,-0.0
17_yards,-0.0
17th,-5.421010862427522E-20
18,-0.039184601564396196
18.0,-1.3552527156068805E-20
18.0_</td>,-1.3552527156068805E-20
18.99,-0.0
18.99_a,-0.0
183,-0.002788438755129226
185,4.0657581468206416E-20
188,-0.0
188_yards,-0.0
18_<CLOSEPAREN>,-0.0
18_<COMMA>,-0.059771219789903095
18_<PERIOD>,2.710505431213761E-20
18_<PLUSSIGN>,-0.0010367464216491484
18_a,-0.0
18_carries,-0.0
18_depending,-0.0
18_in,-0.0
18_prints,3.3881317890172014E-21
18_x,3.3881317890172014E-21
18th,0.01948560364502701
19,-0.01579311768343644
19.0,3.3881317890172014E-21
19.0_</td>,3.3881317890172014E-21
1905,-4.0187989478315177E-4
1905_q,-4.0187989478315177E-4
192,-0.0
1970,-4.0187989478315177E-4
1970_q,-4.0187989478315177E-4
1989,-0.001502614783570935
199,-2.0328790734103208E-20
199.00,-9.378452108296335E-5
1991,-5.205636738706619E-4
1997,0.0027907560294352708
1998,-0.003610265091520598
1998_<COMMA>,-0.0026749220782907486
1999,0.009673620186612568
1999-2001,-0.007875601713990016
1999-2001_to,-0.007875601713990016
1999_<COMMA>,-0.001502614783570938
1999_q,-4.0187989478315177E-4
199_<EXCLAMATIONMARK>,-0.0
19_<COMMA>,-0.01429280998669583
19_<PERIOD>,-3.4269204899288496E-4
19_carries,1.3552527156068805E-20
19_howard,-2.8129718266184487E-4
19_in,-0.0
19a,-5.421010862427522E-20
19a_no,-5.421010862427522E-20
19f,-5.421010862427522E-20
19f_no,-5.421010862427522E-20
19th,-0.005154085834918692
1:00,-2.493775552586564E-4
1:00:00,-1.2197274440461925E-19
1:00:00_am,-6.776263578034403E-20
1:39,-4.0187989478315394E-4
1:39_duration,-4.0187989478315177E-4
1\/17\/02,-1.3552527156068805E-20
1\/17\/02_<PERIOD>,-1.3552527156068805E-20
1_'',-6.776263578034403E-20
1_</font>,1.1858461261560205E-20
1_<AMPERSAND>,-1.3552527156068805E-20
1_<CLOSEPAREN>,-0.0031903186499124044
1_<COLON>,-9.003769681199723E-4
1_<COMMA>,0.029682679031857468
1_<DOLLAR>,-0.011845792171196301
1_<PERCENTSIGN>,0.0019121202900435467
1_<PERIOD>,-0.004350684200417791
1_<RIGHTANGLE>,-0.003458732561755367
1_bill,-3.1848438816761693E-19
1_border,-4.0657581468206416E-20
1_cellspacing,-4.743384504624082E-20
1_color,-4.743384504624082E-20
1_d,-5.421010862427522E-20
1_fantasy,-0.0
1_height,-4.0657581468206416E-20
1_i,-2.6593471605757977E-4
1_in,-0.03292322615623453
1_martin,-3.1848438816761693E-19
1_mike,-3.1848438816761693E-19
1_need,-0.01035149443537448
1_point,-7.453889935837843E-20
1_ptsize,-3.426920489928849E-4
1_src,9.486769009248164E-20
1_td,-1.3552527156068805E-20
1_wideout,-0.0
1_width,-1.3552527156068805E-20
1_you,-2.6593471605757544E-4
1pm,5.421010862427522E-20
1pm_<PERIOD>,5.421010862427522E-20
1pm_to,5.421010862427522E-20
1px,-4.743384504624082E-20
1px_height,-4.743384504624082E-20
1px_src,-4.743384504624082E-20
1st,0.06100130942963467
2,-0.01091176386232623
"2,000",-2.6455633884814946E-4
"2,500",-0.013610533259822503
2-day,-9.003769681199723E-4
2-day_pass,-9.003769681199723E-4
2.0,5.421010862427522E-20
2.00,0.06662037493728912
2.0_</td>,-1.3552527156068805E-20
2.15,0.009680343842735892
2.3,-0.0
2.4,-0.0
2.5,0.002904913763034243
2.5_</td>,-0.0
2.70,0.011568405629745095
2.75,-0.0017102776557394372
2.75_per,-0.0017102776557394372
20,-0.008363094787841072
"20,000",0.022556964727682458
"20,000_EOL",0.02307752840155314
200,-4.0657581468206416E-20
2000,0.0025755242314200763
2000_11:58,0.002409008261456647
2000_<CLOSEPAREN>,0.0024090082614566495
2000_<COMMA>,0.013275946424494594
2000_<PERIOD>,-9.461630616623723E-4
2000_EOL,-0.015015196421508288
2000_service,-4.0187989478315177E-4
2000_sony,-0.0
2001,0.035829569007947044
2001_11:59,-0.0020541454517447556
2001_12:00,-1.2197274440461925E-19
2001_4:37,-0.007484044442652803
2001_5:00,-0.0019301431831811886
2001_5:38,-0.00479634599027414
2001_7:38,-2.6593471605757544E-4
2001_8:37,-2.6593471605757544E-4
2001_8:40,-2.915287761516742E-4
2001_8:56,-2.6593471605757977E-4
2001_</b>,6.098637220230962E-20
2001_</font>,-1.3552527156068805E-20
2001_<COMMA>,-0.007035443691318656
2001_<DASH>,-0.02134068780057789
2001_<ELLIPSE>,6.776263578034403E-21
2001_<EXCLAMATIONMARK>,1.3552527156068805E-19
2001_<PERIOD>,0.038087557249471216
2001_EOL,-0.003899074613935918
2001_\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,-1.3552527156068805E-20
2001_and,0.015246596343788136
2001_at,0.014338253811977696
2001_by,-3.426920489928849E-4
2001_commissioner.com,-4.743384504624082E-20
2001_expedia,-4.0657581468206416E-20
2001_fantasy,-1.3552527156068805E-20
2001_is,-8.755750555300955E-5
2001_new,-0.0
2001_roundtable,0.0016326835693822948
2001_to,-6.143481949536252E-4
2001_travelocity.com,-0.0
2002,0.0076275543125773155
2002_<CLOSEPAREN>,6.776263578034403E-21
2002_<COMMA>,-0.004668063070595353
2002_<DASH>,-0.0024470949646561557
2002_<PERIOD>,0.008575187899749577
2002_and,0.0064077604230387206
2002_at,-0.0
2002_new,-0.003391383556257375
2003,0.00898254499804424
200_<RIGHTANGLE>,-1.3552527156068805E-20
2050374-40,-0.0
2050374-40_EOL,-0.0
20_-----,-2.6593471605757544E-4
20_<COMMA>,0.014211305442145094
20_<PERCENTSIGN>,0.006407760423038719
20_<PERIOD>,-0.004155571709308302
20_a,-0.0
20_carries,-0.0
20_charge,-0.0
20_from,-0.011845792171196301
20_in,-0.0
20_per,-0.0
21,-0.041374999183398174
213,0.00667282496897759
215,2.710505431213761E-20
215E245-4707,-4.0187989478315177E-4
215E245-4707_<OPENPAREN>,-4.0187989478315177E-4
219,-0.0
21_<COMMA>,-0.01465691355639243
21_<PERIOD>,-2.710505431213761E-20
21_a,-0.0
21_carries,-5.421010862427522E-20
21_in,-2.710505431213761E-20
21_j.,-0.0017882850162238327
21_s.,-2.8129718266184487E-4
21st,-0.01000883980463226
22,0.044615016111049885
2218,-8.849280876565346E-4
2218_bellefontaine,-8.849280876565346E-4
225,-0.018233185913565444
228,-0.0
22806,-2.710505431213761E-20
22806_EOL,-2.710505431213761E-20
22_<COMMA>,0.04461501611104986
22_<PERIOD>,-2.710505431213761E-20
22_carries,-2.710505431213761E-20
22_in,-0.0
22nd,1.0842021724855044E-19
23,-0.005709196726984617
230,2.710505431213761E-20
232,-0.0
233,-6.776263578034403E-21
233_roundtrip,-6.776263578034403E-21
23_<COMMA>,-0.005709196726984614
23_<PERIOD>,-2.710505431213761E-20
23_a,-0.0
23_carries,-1.3552527156068805E-20
23_in,-0.0
23_yards,-0.0
23rd,-4.3368086899420177E-19
24,0.01854270040242636
24-hour,-0.0
24-hour_advance,-0.0
240,-9.378452108296335E-5
249,1.2197274440461925E-19
249_<COMMA>,-4.743384504624082E-20
24_<COMMA>,0.020269178096375018
24_<PERIOD>,-2.710505431213761E-20
24_hours,-0.0026876759361038585
24_in,-0.0
25,0.004939121013470259
"25,000",2.0328790734103208E-20
250-115,-0.0032900624777312676
250-115_game,-0.0032900624777312676
250-125,-0.011845792171196301
250-125_game,-0.011845792171196301
253.37,-5.421010862427522E-20
253.37_<PERIOD>,-5.421010862427522E-20
253.37_\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,-5.421010862427522E-20
255-190,-0.011845792171196301
255-190_game,-0.011845792171196301
258,-0.0
259p,-4.0187989478315177E-4
259p_co,-4.0187989478315177E-4
25_'',-5.421010862427522E-20
25_<COMMA>,0.009846926500896372
25_<PERCENTSIGN>,-0.0018028696033061036
25_<PERIOD>,-2.710505431213761E-20
25_<RIGHTANGLE>,-1.3552527156068805E-20
25_bonus,1.3552527156068805E-20
25_cash,-2.710505431213761E-20
25_in,-0.0
25_on,-0.0
25th,-0.0066236211364925635
26,-0.031858984234605724
26_<COMMA>,-0.007006590795774552
26_<PERIOD>,-2.710505431213761E-20
26_a,-0.0
26_carries,-0.0
26_in,-0.0
26_san,1.0164395367051604E-19
26_vinny,-0.01396078315956752
26_yards,-0.0
26c,-5.421010862427522E-20
26c_no,-5.421010862427522E-20
26th,-2.0328790734103208E-20
26th_<PERIOD>,-1.0842021724855044E-19
27,0.016015862490881907
278,-4.0657581468206416E-20
278_roundtrip,-4.0657581468206416E-20
27_<COMMA>,0.02152106612498141
27_<PERIOD>,-2.710505431213761E-20
27_in,-2.710505431213761E-20
27th,5.421010862427522E-20
28,-0.022105783570802385
280,1.3552527156068805E-20
280_cst,-0.0
28_<COMMA>,-0.015148914539482366
28_<DASH>,-7.02152409671127E-4
28_<PERIOD>,-2.710505431213761E-20
28_in,-0.0
29,-0.019489358000385388
290,-0.002788438755129226
298,-4.0657581468206416E-20
298_roundtrip,-4.0657581468206416E-20
299,-4.0657581468206416E-20
299_roundtrip,2.0328790734103208E-20
29_<COMMA>,0.012170094307983855
29_<PERIOD>,-2.710505431213761E-20
29_<PLUSSIGN>,-0.0
29_a,-0.0
29_in,-0.0
29th,-0.011591927187439658
2:00,-0.031058089384534564
2:00:00,-5.421010862427522E-20
2:00:00_pm,9.486769009248164E-20
2_'',1.3552527156068805E-20
2_</font>,1.1858461261560205E-20
2_<CLOSEPAREN>,-0.003190318649912389
2_<COLON>,-9.003769681199725E-4
2_<COMMA>,0.013310257016279387
2_<DASH>,0.006407760423038722
2_<DOLLAR>,-0.0032900624777312676
2_<PERCENTSIGN>,4.153506381305501E-4
2_<PERIOD>,-0.004350684200417788
2_<RIGHTANGLE>,-0.003458732561755364
2_EOL,-0.008555729693465033
2_at,-1.3552527156068805E-20
2_cellspacing,2.710505431213761E-20
2_face,1.1858461261560205E-20
2_games,-2.6593471605757544E-4
2_in,-0.0
2_interceptions,-8.470329472543003E-22
2_of,-0.0017882850162238327
2_ptsize,-3.426920489928849E-4
2_scores,-2.710505431213761E-20
2_src,-1.3552527156068805E-20
2_tds,-0.0
2_to,-0.0
2_touchdowns,-0.0
2_vspace,-1.3552527156068805E-20
2_weeks,-7.107622913597012E-4
2_wideout,-0.0
2_width,-4.0657581468206416E-20
2e,-1.3552527156068805E-20
2e_<PLUSSIGN>,-1.3552527156068805E-20
2nd,-0.003334502296295991
2nd_floor,-0.0019301431831811912
2pm,-0.0014578237179933826
2pm_for,-0.0014578237179933826
3,-0.038627771921584154
3.0,-0.0074119281465346845
3.03,0.002409008261456647
3.03_<PERCENTSIGN>,0.002409008261456647
3.07,0.002409008261456647
3.07_<PERCENTSIGN>,0.002409008261456647
3.0_</td>,2.710505431213761E-20
3.0_ypc,-0.0
3.2,-7.051213945596682E-4
3.2_ypc,-0.0
3.3,0.0027203560423452425
3.36,0.002409008261456647
3.36_<PERCENTSIGN>,0.002409008261456647
3.4,-0.0
3.5,-6.776263578034403E-21
3.78,0.002409008261456647
3.78_<PERCENTSIGN>,0.002409008261456647
30,-0.006065675121836263
300,0.03977068798756907
302.00,-5.421010862427522E-20
302.00_\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,-5.421010862427522E-20
305,-0.0014578237179933826
305_<PERIOD>,-0.0014578237179933826
30_<COMMA>,-0.01734225912163056
30_<PERCENTSIGN>,-0.0011574302690496258
30_<PERIOD>,-2.3884093570548953E-4
30_days,0.008569707983929156
30_in,-0.0
30_mason,-3.1848438816761693E-19
30_minutes,5.421010862427522E-20
30_on,-0.0
30th,-9.003769681199707E-4
30th_<COMMA>,-9.003769681199723E-4
31,0.00414013350254842
311,-1.3552527156068805E-20
312,-0.007411928146534681
31_2,-0.0017882850162238327
31_<COMMA>,0.019272719923644197
31_<PERIOD>,-2.710505431213761E-20
31_d.,-0.0017882850162238327
31_in,1.3552527156068805E-20
31_j.,-2.8129718266184487E-4
31_jackson,-3.1848438816761693E-19
31_m.,-0.0017882850162238327
31_pittman,-3.1848438816761693E-19
31_yards,-3.3881317890172014E-21
32,-8.131516293641283E-20
32.50,-0.011845792171196301
32.50_from,-0.011845792171196301
32_<PERIOD>,-2.710505431213761E-20
33,-5.205636738706611E-4
332,6.098637220230962E-20
332_<COMMA>,-4.743384504624082E-20
335,-5.205636738706617E-4
336,-1.3552527156068805E-20
338,-0.0
33_<PERIOD>,-1.0842021724855044E-19
33_yards,-0.0
34,0.0019121202900435467
345,-0.0014578237179933835
345_<PERIOD>,-0.0014578237179933826
346-042,-0.0018475033762584158
346-042_dressing,-0.0018475033762584158
346-043,-0.0018475033762584158
346-043_dressing,-0.0018475033762584158
346-044,-0.0018475033762584158
346-044_dressing,-0.0018475033762584158
346-144,-0.0018475033762584158
346-144_armoire,-0.0018475033762584158
346-235,-0.0018475033762584158
346-235_right,-0.0018475033762584158
346-236,-0.0018475033762584158
346-236_right,-0.0018475033762584158
346-237,-0.0018475033762584158
346-237_right,-0.0018475033762584158
346-242,-0.001871128856932624
346-242_table,-0.0018475033762584158
346-244,-0.001871128856932624
346-244_base,-0.0018475033762584158
346-309,3.7947076036992655E-19
346-309_vanity,3.7947076036992655E-19
346-435,-0.0018475033762584158
346-435_sleigh,-0.0018475033762584158
346-457,-0.0018475033762584158
346-457_poster,-0.0018475033762584158
346-501,-0.001871128856932624
346-501_side,-0.0018475033762584158
346-502,-0.001871128856932624
346-502_air,-0.0018475033762584158
346-509,3.7947076036992655E-19
346-509_vanity,3.7947076036992655E-19
346-527,-0.0018475033762584158
346-527_metal,-0.0018475033762584158
346-709,3.7947076036992655E-19
346-709_vanity,3.7947076036992655E-19
347,-0.0
349,-0.0
34_<PERIOD>,-3.3881317890172014E-20
35,-0.012737809949755185
35_<PERIOD>,-2.710505431213761E-20
35_yards,-0.0
36,-2.8129718266184573E-4
36_<PERIOD>,-2.710505431213761E-20
36_d.,-2.8129718266184487E-4
36_yards,-0.0
37,1.3552527156068805E-20
37.20,-0.0
37.20_fuel,-0.0
37_<PERIOD>,-2.710505431213761E-20
38,-7.022067034436636E-4
38_<PERIOD>,-2.710505431213761E-20
38_yards,-1.3552527156068805E-20
39,6.098637220230962E-20
399,4.0657581468206416E-20
399_<EXCLAMATIONMARK>,-0.0
39_<PERIOD>,-2.710505431213761E-20
3:00,-0.01254827422032717
3:00:00,2.710505431213761E-20
3:00:00_am,2.710505431213761E-20
3:00_duration,-4.0187989478315177E-4
3:00_p.m.,1.6263032587282567E-19
3:30,-0.004056536962706311
3:32,-4.0187989478315177E-4
3:32_duration,-4.0187989478315177E-4
3_'',-0.0014967696519130002
3_</font>,1.1858461261560205E-20
3_<AMPERSAND>,-9.003769681199723E-4
3_<CLOSEPAREN>,-0.0027884387551292272
3_<COMMA>,-0.0014473194297052717
3_<DASH>,-0.005771475330503167
3_<PERIOD>,-0.0023041138443248978
3_<RIGHTANGLE>,-3.42692048992885E-4
3_cellspacing,-4.743384504624082E-20
3_games,-0.0
3_i,-2.6593471605757544E-4
3_in,-0.0
3_interceptions,-8.470329472543003E-22
3_receiver,-0.0
3_tds,-0.0
3_weeks,-0.0
3_you,-2.6593471605757977E-4
3ac,-5.421010862427522E-20
3ish,-1.462092289418938E-4
3ish_----------------------,-1.462092289418938E-4
3rd,-0.004160884971426471
4,-0.010269402152055858
"4,000",-1.4762070646601615E-5
4-6,-0.0018475033762584132
4-day,-9.003769681199723E-4
4-day_pass,-9.003769681199723E-4
4.0,-1.3552527156068805E-20
4.00,-0.004238047101264282
4.0_</td>,-1.3129010682441655E-20
4.1,-0.0
4.2,-0.0
4.2_ypc,-0.0
4.3,1.3552527156068805E-20
4.9,-0.0
4.90,2.710505431213761E-20
4.90_<CLOSEPAREN>,2.710505431213761E-20
4.9_<CLOSEPAREN>,-0.0
40,0.00242398665116222
400,-0.00727882791297102
4000,1.3552527156068805E-20
4000_get,1.3552527156068805E-20
400_height,-1.3552527156068805E-20
403-663-2832,-0.004483626998025747
403-663-2899,-0.004483626998025747
405p,-4.0187989478315177E-4
405p_605p,-4.0187989478315177E-4
40_'',-9.378452108296335E-5
40_<PERCENTSIGN>,2.1684043449710089E-19
40_<PERIOD>,-5.205636738706619E-4
40_percent,-5.205636738706617E-4
41,1.3552527156068805E-19
415,-4.743384504624082E-20
415_<COMMA>,-4.743384504624082E-20
41983,3.3881317890172014E-21
41983_EOL,3.3881317890172014E-21
41_<PERIOD>,-0.0
42,4.0657581468206416E-20
42_<PERIOD>,-2.710505431213761E-20
43,1.3552527156068805E-20
43_<PERIOD>,-2.710505431213761E-20
44,2.710505431213761E-20
44_<PERIOD>,-2.710505431213761E-20
44_yards,-0.0
45,-1.0503208545953324E-18
45_<PERIOD>,-3.3881317890172014E-20
45_thrash,-3.1848438816761693E-19
46,-5.421010862427522E-20
46_<PERIOD>,-2.710505431213761E-20
46_yards,-0.0
47,-0.0031511475812979256
47_<PERIOD>,-2.710505431213761E-20
48,1.2197274440461925E-19
4854,6.776263578034403E-21
4854_-----------------------------------------------------------,6.776263578034403E-21
48_<PERCENTSIGN>,-0.0
48_<PERIOD>,-2.710505431213761E-20
49,-5.421010862427522E-20
49.00,-0.0
498,-1.3552527156068805E-20
498_<COMMA>,-1.3552527156068805E-20
499,-2.8143474497679873E-4
49_<PERIOD>,-2.710505431213761E-20
49er,-0.0
49ers,-1.3552527156068805E-20
4:00,-0.015272906974455054
4:00:00,-1.2197274440461925E-19
4:00:00_am,-1.2197274440461925E-19
4:00:00_pm,8.131516293641283E-20
4:00_pm,-0.011358553362352253
4:30,-0.003899074613935917
4:37,-0.007484044442652803
4:37_pm,-0.007484044442652803
4_<CLOSEPAREN>,-0.001847503376258421
4_<COLON>,-9.003769681199723E-4
4_<COMMA>,-5.421010862427522E-20
4_<DASH>,-7.02152409671127E-4
4_<PERCENTSIGN>,0.001912120290043545
4_<PERIOD>,-0.002149688344154145
4_<RIGHTANGLE>,6.098637220230962E-20
4_``,-0.0
4_games,-3.915363785117566E-4
4_in,-0.0
4_p.m.,6.776263578034403E-20
4_to,0.0016306855450667485
4_touchdowns,-0.0
4_weeks,-2.710505431213761E-20
4g8,-0.004483626998025747
4pm,-0.002907306879107496
4th,-0.003342102376848481
5,-0.02995626276453153
"5,000",0.019340509161215262
"5,000_9\/10",0.02307752840155314
"5,000_9\/13",0.02307752840155314
"5,000_9\/9",0.02307752840155314
"5,000_total",0.02307752840155314
5-0,-0.0018475033762584158
5-0_346-457,-0.001847503376258415
5-0_346-527,-0.001847503376258415
5-day,-0.0
5-day_minimum,-0.0
5.0,-7.051213945596682E-4
5.00,6.44818778880474E-4
5.0_</td>,2.710505431213761E-20
5.3,-0.0
5.3_ypc,-0.0
5.7,-0.0017183450543412613
50,-0.025232793824827168
"50,000",0.02307752840155314
"50,000_<DOLLAR>",0.02307752840155314
500,-0.006308382895454821
5000,-0.0012786775692457725
5037126,-0.0
5037126_in,-0.0
50_<PERCENTSIGN>,-4.974559762679681E-6
50_<PERIOD>,-2.710505431213761E-20
50_for,-0.003923568995278032
50_free,-0.0
50_per,-0.001710277655739436
51,-0.0
52,-0.002477923943264699
53,-0.0023614489353596785
54,-0.001710277655739436
547p,-4.0187989478315177E-4
547p_co,-4.0187989478315177E-4
549,-0.0
54_yards,-0.0
55,-0.002477923943264697
550,5.421010862427522E-20
550_15th,1.0164395367051604E-19
57,-0.002477923943264699
57_yards,-0.0
58,-0.002477923943264699
581,1.3552527156068805E-20
581_<COMMA>,-1.3552527156068805E-20
58_yards,2.710505431213761E-20
59,-0.006545040267639658
596871,-0.0
596871_and,-0.0
599,2.710505431213761E-20
5:00,-0.0024087288444651273
5:00:00,8.131516293641283E-20
5:00:00_pm,8.131516293641283E-20
5:00_pm,-0.002408728844465131
5:30,-0.004520967355195618
5:38,-0.00479634599027414
5:38_pm,-0.00479634599027414
5_'',-0.0
5_</font>,1.1858461261560205E-20
5_<COMMA>,-0.0011574302690496299
5_<PERIOD>,-0.010082484877610164
5_<RIGHTANGLE>,-4.974559762679654E-6
5_EOL,5.421010862427522E-20
5_and,-6.643245785056437E-4
5_in,-0.0
5_of,-1.3552527156068805E-20
